car_id,transmission_type,engine_size_cm3,fuel_type,powertrain,CO2_emission
2089,Manual,998,Petrol,Internal Combustion Engine (ICE),110
2090,Manual,998,Petrol,Internal Combustion Engine (ICE),110
2091,Manual,998,Petrol,Internal Combustion Engine (ICE),110
2092,Automatic,998,Petrol,Internal Combustion Engine (ICE),118
2093,Manual,998,Petrol,Internal Combustion Engine (ICE),112
2094,Automatic,998,Petrol,Internal Combustion Engine (ICE),119
2095,Manual,998,Petrol,Internal Combustion Engine (ICE),115
2096,Automatic,998,Petrol,Internal Combustion Engine (ICE),122
2097,Manual,998,Petrol,Internal Combustion Engine (ICE),119
2098,Manual,998,Petrol,Internal Combustion Engine (ICE),120
2099,Manual,998,Petrol,Internal Combustion Engine (ICE),122
2100,Automatic,998,Petrol,Internal Combustion Engine (ICE),123
2101,Manual,998,Petrol,Internal Combustion Engine (ICE),122
2102,Automatic,998,Petrol,Internal Combustion Engine (ICE),123
2103,Automatic,1591,Petrol,Internal Combustion Engine (ICE),163
2104,Automatic,1591,Petrol,Internal Combustion Engine (ICE),153
2105,Automatic,1591,Petrol,Internal Combustion Engine (ICE),163
2106,Manual,1353,Petrol,Internal Combustion Engine (ICE),142
2107,Automatic,1353,Petrol,Internal Combustion Engine (ICE),143
2108,Automatic,1353,Petrol,Internal Combustion Engine (ICE),143
2109,Automatic,1482,Petrol,Internal Combustion Engine (ICE),133
2110,Manual,1598,Diesel,Internal Combustion Engine (ICE),132
2111,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136
2112,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136
2113,Manual,1353,Petrol,Internal Combustion Engine (ICE),143
2114,Automatic,1353,Petrol,Internal Combustion Engine (ICE),145
2115,Automatic,1353,Petrol,Internal Combustion Engine (ICE),150
2116,Automatic,1482,Petrol,Internal Combustion Engine (ICE),139
2117,Manual,1353,Petrol,Internal Combustion Engine (ICE),141
2118,Automatic,1353,Petrol,Internal Combustion Engine (ICE),143
2119,Automatic,1353,Petrol,Internal Combustion Engine (ICE),143
2120,Manual,1598,Diesel,Internal Combustion Engine (ICE),131
2121,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136
2122,Automatic,1598,Diesel,Internal Combustion Engine (ICE),136
2123,Automatic,1353,Petrol,Internal Combustion Engine (ICE),146
2124,Automatic,1591,Petrol,Internal Combustion Engine (ICE),163
2125,Automatic,1591,Petrol,Internal Combustion Engine (ICE),163
2126,Manual,1482,Petrol,Internal Combustion Engine (ICE),131
2127,Manual,1482,Petrol,Internal Combustion Engine (ICE),131
2128,Automatic,1482,Petrol,Internal Combustion Engine (ICE),133
2129,Manual,1482,Petrol,Internal Combustion Engine (ICE),131
2130,Automatic,1482,Petrol,Internal Combustion Engine (ICE),133
2131,Automatic,1591,Petrol,Internal Combustion Engine (ICE),154
2132,Automatic,1482,Petrol,Internal Combustion Engine (ICE),139
2133,Manual,1197,Petrol,Internal Combustion Engine (ICE),128
2134,Manual,1248,Petrol,Internal Combustion Engine (ICE),138
2135,Manual,1248,Petrol,Internal Combustion Engine (ICE),138
2136,Manual,998,Petrol,Internal Combustion Engine (ICE),123
2137,Automatic,998,Petrol,Internal Combustion Engine (ICE),127
2138,Manual,998,Petrol,Internal Combustion Engine (ICE),132
2139,Manual,1197,Petrol,Internal Combustion Engine (ICE),130
2140,Manual,1248,Petrol,Internal Combustion Engine (ICE),140
2141,Automatic,1368,Petrol,Internal Combustion Engine (ICE),151
2142,Manual,1368,Petrol,Internal Combustion Engine (ICE),138
2143,Manual,998,Petrol,Internal Combustion Engine (ICE),133
2144,Automatic,1368,Petrol,Internal Combustion Engine (ICE),151
2145,Manual,998,Petrol,Internal Combustion Engine (ICE),122
2146,Automatic,998,Petrol,Internal Combustion Engine (ICE),123
2147,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2148,Automatic,998,Petrol,Internal Combustion Engine (ICE),142
2149,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2150,Automatic,998,Petrol,Internal Combustion Engine (ICE),126
2151,Manual,998,Petrol,Internal Combustion Engine (ICE),125
2152,Manual,1197,Petrol,Internal Combustion Engine (ICE),120
2153,Manual,998,Petrol,Internal Combustion Engine (ICE),120
2154,Automatic,998,Petrol,Internal Combustion Engine (ICE),123
2155,Manual,1197,Petrol,Internal Combustion Engine (ICE),122
2156,Manual,998,Petrol,Internal Combustion Engine (ICE),118
2157,Automatic,998,Petrol,Internal Combustion Engine (ICE),119
2158,Manual,998,Petrol,Internal Combustion Engine (ICE),125
2159,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),158
2160,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),158
2161,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2162,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166
2163,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166
2164,Automatic,2151,Diesel,Internal Combustion Engine (ICE),176
2165,Automatic,2151,Diesel,Internal Combustion Engine (ICE),176
2166,Automatic,2151,Diesel,Internal Combustion Engine (ICE),176
2167,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166
2168,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2169,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),169
2170,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),168
2171,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),169
2172,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2173,Automatic,2199,Diesel,Internal Combustion Engine (ICE),196
2174,Manual,2199,Diesel,Internal Combustion Engine (ICE),177
2175,Manual,2199,Diesel,Internal Combustion Engine (ICE),178
2176,Automatic,2199,Diesel,Internal Combustion Engine (ICE),190
2177,Manual,2199,Diesel,Internal Combustion Engine (ICE),179
2178,Automatic,2199,Diesel,Internal Combustion Engine (ICE),193
2179,Automatic,2199,Diesel,Internal Combustion Engine (ICE),191
2180,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2181,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2182,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2183,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),158
2184,Automatic,2151,Diesel,Internal Combustion Engine (ICE),176
2185,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166
2186,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2187,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2188,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
2190,Manual,1591,Petrol,Internal Combustion Engine (ICE),179
2191,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),138
2192,Manual,1591,Petrol,Internal Combustion Engine (ICE),183
2193,Manual,1591,Petrol,Internal Combustion Engine (ICE),199
2194,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),150
2195,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),147
2196,Manual,1591,Petrol,Internal Combustion Engine (ICE),185
2197,Automatic,1591,Petrol,Internal Combustion Engine (ICE),199
2198,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),154
2199,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),151
2200,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),163
2201,Automatic,1995,Diesel Electric,Hybrid Electric Vehicle (HEV),185
2202,Manual,1591,Petrol,Internal Combustion Engine (ICE),183
2203,Automatic,1591,Petrol,Internal Combustion Engine (ICE),197
2204,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),152
2205,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),151
2206,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),159
2207,Manual,1995,Diesel Electric,Hybrid Electric Vehicle (HEV),176
2208,Automatic,1591,Petrol,Internal Combustion Engine (ICE),200
2209,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),153
2210,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),161
2211,Automatic,1995,Diesel Electric,Hybrid Electric Vehicle (HEV),182
2212,Manual,1591,Petrol,Internal Combustion Engine (ICE),184
2213,Manual,1591,Petrol,Internal Combustion Engine (ICE),179
2214,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),138
2215,Manual,1591,Petrol,Internal Combustion Engine (ICE),177
2216,Manual,1591,Petrol,Internal Combustion Engine (ICE),199
2217,Manual,1598,Diesel,Internal Combustion Engine (ICE),149
2218,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),141
2219,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),141
2220,Manual,1591,Petrol,Internal Combustion Engine (ICE),178
2221,Automatic,1591,Petrol,Internal Combustion Engine (ICE),198
2222,Manual,1591,Petrol,Internal Combustion Engine (ICE),184
2223,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),154
2224,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),151
2225,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),160
2226,Automatic,1995,Diesel Electric,Hybrid Electric Vehicle (HEV),181
2227,Manual,1591,Petrol,Internal Combustion Engine (ICE),183
2228,Automatic,1591,Petrol,Internal Combustion Engine (ICE),197
2229,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),152
2230,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),151
2231,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),159
2232,Manual,1995,Diesel Electric,Hybrid Electric Vehicle (HEV),176
2233,Automatic,1591,Petrol,Internal Combustion Engine (ICE),200
2234,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),153
2235,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),161
2236,Automatic,1995,Diesel Electric,Hybrid Electric Vehicle (HEV),182
2237,Manual,1591,Petrol,Internal Combustion Engine (ICE),177
2238,Manual,1591,Petrol,Internal Combustion Engine (ICE),192
2239,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),141
2240,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),141
2241,Manual,1591,Petrol,Internal Combustion Engine (ICE),201
2242,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),153
2243,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),150
2244,Manual,1591,Petrol,Internal Combustion Engine (ICE),184
2245,Manual,1591,Petrol,Internal Combustion Engine (ICE),183
2246,Automatic,1591,Petrol,Internal Combustion Engine (ICE),197
2247,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),152
2248,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),151
2249,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),159
2250,Manual,1591,Petrol,Internal Combustion Engine (ICE),184
2251,Automatic,1591,Petrol,Internal Combustion Engine (ICE),200
2252,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),155
2253,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),153
2254,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),161
2255,Manual,1591,Petrol,Internal Combustion Engine (ICE),166
2256,Manual,1591,Petrol,Internal Combustion Engine (ICE),192
2257,Manual,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),146
2258,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),146
2259,Manual,1591,Petrol,Internal Combustion Engine (ICE),174
2260,Manual,1591,Petrol,Internal Combustion Engine (ICE),202
2261,Manual,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),155
2262,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),154
2263,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),147
2264,Manual,1591,Petrol,Internal Combustion Engine (ICE),185
2265,Automatic,1591,Petrol,Internal Combustion Engine (ICE),192
2266,Manual,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),154
2267,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),155
2268,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),173
2269,Automatic,1591,Petrol,Internal Combustion Engine (ICE),193
2270,Manual,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),156
2271,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),157
2272,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),173
2273,Manual,1591,Petrol,Internal Combustion Engine (ICE),181
2274,Automatic,1591,Petrol,Internal Combustion Engine (ICE),170
2275,Manual,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),147
2276,Manual,1598,Diesel,Internal Combustion Engine (ICE),136
2277,Manual,1598,Petrol,Internal Combustion Engine (ICE),152
2278,Manual,1598,Diesel,Internal Combustion Engine (ICE),138
2279,Automatic,1598,Diesel,Mild Hybrid Electric Vehicle (MHEV),135
2280,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),135
2281,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),129
2282,Manual,1598,Petrol,Internal Combustion Engine (ICE),154
2283,Automatic,1598,Petrol,Mild Hybrid Electric Vehicle (MHEV),146
2284,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),146
2285,Automatic,1598,Diesel,Mild Hybrid Electric Vehicle (MHEV),148
2286,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),148
2287,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
2288,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
2289,Automatic,1598,Diesel,Mild Hybrid Electric Vehicle (MHEV),135
2290,Automatic,1598,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),135
2291,Manual,1598,Petrol,Internal Combustion Engine (ICE),154
2292,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),146
2293,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),146
2294,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
2295,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
2296,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132
2297,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),146
2298,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),129
2299,Manual,1598,Petrol,Internal Combustion Engine (ICE),154
2300,Automatic,1998,Petrol,Internal Combustion Engine (ICE),221
2301,Automatic,1998,Petrol,Internal Combustion Engine (ICE),215
2302,Automatic,1998,Petrol,Internal Combustion Engine (ICE),215
2303,Automatic,2199,Diesel,Internal Combustion Engine (ICE),179
2304,Automatic,2199,Diesel,Internal Combustion Engine (ICE),179
2305,Automatic,3342,Petrol,Internal Combustion Engine (ICE),233
2306,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2307,Manual,998,Petrol,Internal Combustion Engine (ICE),129
2308,Automatic,998,Petrol,Internal Combustion Engine (ICE),130
2309,Manual,1368,Petrol,Internal Combustion Engine (ICE),142
2310,Manual,1368,Petrol,Internal Combustion Engine (ICE),141
2311,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2312,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2313,Automatic,998,Petrol,Internal Combustion Engine (ICE),138
2314,Manual,1598,Diesel,Internal Combustion Engine (ICE),130
2315,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2316,Automatic,998,Petrol,Internal Combustion Engine (ICE),138
2317,Manual,998,Petrol,Internal Combustion Engine (ICE),125
2318,Automatic,998,Petrol,Internal Combustion Engine (ICE),129
2319,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),125
2320,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),129
2321,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),127
2322,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),129
2323,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),127
2324,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),129
2325,Manual,998,Petrol,Internal Combustion Engine (ICE),138
2326,Automatic,998,Petrol,Internal Combustion Engine (ICE),138
2327,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2328,Automatic,998,Petrol,Internal Combustion Engine (ICE),138
2329,Manual,998,Petrol,Internal Combustion Engine (ICE),125
2330,Automatic,998,Petrol,Internal Combustion Engine (ICE),125
2331,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),127
2332,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),129
2333,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),127
2334,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),129
2335,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),127
2336,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),129
2337,Manual,998,Petrol,Internal Combustion Engine (ICE),140
2338,Manual,998,Petrol,Internal Combustion Engine (ICE),140
2339,Manual,998,Petrol,Internal Combustion Engine (ICE),135
2340,Manual,1598,Diesel,Internal Combustion Engine (ICE),141
2341,Manual,1598,Diesel,Internal Combustion Engine (ICE),141
2342,Manual,998,Petrol,Internal Combustion Engine (ICE),146
2343,Manual,998,Petrol,Internal Combustion Engine (ICE),137
2344,Manual,1353,Petrol,Internal Combustion Engine (ICE),150
2345,Automatic,1353,Petrol,Internal Combustion Engine (ICE),156
2346,Automatic,1353,Petrol,Internal Combustion Engine (ICE),156
2347,Automatic,1482,Petrol,Internal Combustion Engine (ICE),141
2348,Manual,1598,Diesel,Internal Combustion Engine (ICE),138
2349,Manual,1482,Petrol,Internal Combustion Engine (ICE),142
2350,Manual,1598,Diesel,Mild Hybrid Electric Vehicle (MHEV),133
2351,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),32
2352,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),32
2353,Automatic,1482,Petrol,Internal Combustion Engine (ICE),142
2354,Manual,1482,Petrol,Internal Combustion Engine (ICE),143
2355,Manual,998,Petrol,Internal Combustion Engine (ICE),145
2356,Manual,998,Petrol,Internal Combustion Engine (ICE),136
2357,Manual,1353,Petrol,Internal Combustion Engine (ICE),151
2358,Automatic,1353,Petrol,Internal Combustion Engine (ICE),159
2359,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
2360,Manual,998,Petrol,Internal Combustion Engine (ICE),136
2361,Manual,998,Petrol,Internal Combustion Engine (ICE),135
